Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
141,02/01/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Masculino,57,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Terrestre público,10,7 - 10 Noches
142,02/01/2017,Febrero,Bélgica,No responde,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Cultural,N/A,Otro,neerlandes,Hostal,N/A,Terrestre público,2,2 - 3 Noches
143,02/01/2017,Febrero,Holanda,No responde,Extranjero,N/A,Europa,Masculino,51,Más de 45 años,Cultural,N/A,Otro,neerlandes,Hotel,N/A,Aéreo,2,2 - 3 Noches
144,02/01/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Turismo rural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
145,02/01/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
146,02/01/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
147,02/02/2017,Febrero,Inglaterra,Londres,Extranjero,N/A,Europa,Masculino,72,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
148,02/02/2017,Febrero,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,62,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre particular,4,4 - 6 Noches
149,02/02/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,4,4 - 6 Noches
150,02/02/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,24,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
151,02/02/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,23,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
152,02/02/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
153,02/02/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,25,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
154,02/02/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,60,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,1,1 Noche
155,02/03/2017,Febrero,Inglaterra,Londres,Extranjero,N/A,Europa,Masculino,13,0-20 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
156,02/03/2017,Febrero,México,No responde,Extranjero,N/A,America Latina,Masculino,56,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
157,02/03/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,57,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
158,02/03/2017,Febrero,India,No responde,Extranjero,N/A,Asia,Masculino,47,Más de 45 años,Cultural,N/A,Otro,Hindi,Hostal,N/A,Aéreo,4,4 - 6 Noches
159,02/03/2017,Febrero,Portugal,No responde,Extranjero,N/A,Europa,Femenino,26,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
160,02/03/2017,Febrero,Polonia,No responde,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Cultural,N/A,Otro,Polaco,Hostal,N/A,Aéreo,4,4 - 6 Noches
161,02/03/2017,Febrero,Italia,No responde,Extranjero,N/A,Europa,Masculino,65,Más de 45 años,Cultural,N/A,Italiano,N/A,Vivienda familiar o amigos,N/A,Aéreo,10,7 - 10 Noches
162,02/03/2017,Febrero,Colombia,Buga,Nacional,Occidente,N/A,Masculino,47,Más de 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
163,02/03/2017,Febrero,Colombia,Bucaramanga,Nacional,Centro,N/A,Masculino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
164,02/03/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Femenino,26,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
165,02/03/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
166,02/03/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,36,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
167,02/04/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,67,Más de 45 años,Turismo rural,N/A,Francés,N/A,Hotel,N/A,Terrestre público,2,2 - 3 Noches
168,02/04/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
169,02/04/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
170,02/04/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2,2 - 3 Noches
171,02/04/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,53,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
172,02/04/2017,Febrero,Japón,No responde,Extranjero,N/A,Asia,Masculino,39,21 - 45 años,Turismo rural,N/A,Otro,Japonés,Hotel,N/A,Terrestre público,3,2 - 3 Noches
173,02/04/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Femenino,38,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
174,02/06/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,10,7 - 10 Noches
175,02/06/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,12,Más de 10 noches
176,02/06/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Terrestre público,60,Más de 10 noches
177,02/06/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
178,02/06/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
179,02/06/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,55,Más de 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,10,7 - 10 Noches
180,02/07/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,1,1 Noche
181,02/07/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,28,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,1,1 Noche
182,02/07/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,45,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
183,02/07/2017,Febrero,Turquía,No responde,Extranjero,N/A,Europa,Femenino,19,0-20 años,Cultural,N/A,Otro,Turco,Hostal,N/A,Terrestre público,3,2 - 3 Noches
184,02/07/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
185,02/07/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,17,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
186,02/07/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,35,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
187,02/10/2017,Febrero,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,62,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
188,02/10/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,65,Más de 45 años,Turismo rural,N/A,Francés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
189,02/10/2017,Febrero,Colombia,Pereira,Nacional,Centro,N/A,Femenino,19,0-20 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
190,02/10/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,62,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
191,02/10/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,62,Más de 45 años,Cultural,N/A,Francés,N/A,Hotel,N/A,Aéreo,30,Más de 10 noches
192,02/10/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,40,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
193,02/10/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,28,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
194,02/10/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
195,02/10/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
196,02/10/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
197,02/10/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
198,02/10/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
199,02/10/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
200,02/10/2017,Febrero,Colombia,Pitalito,Nacional,Centro,N/A,Masculino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
201,02/10/2017,Febrero,Colombia,Manizales,Nacional,Centro,N/A,Femenino,40,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
202,02/11/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,48,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 - 10 Noches
203,02/11/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,50,Más de 45 años,Cultural,N/A,Francés,N/A,Hotel,N/A,Aéreo,1,1 Noche
204,02/13/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,27,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
205,02/13/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
206,02/13/2017,Febrero,Perú,No responde,Extranjero,N/A,America Latina,Femenino,40,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
207,02/13/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,44,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,21,Más de 10 noches
208,02/13/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
209,02/13/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
210,02/13/2017,Febrero,Holanda,No responde,Extranjero,N/A,Europa,Masculino,55,Más de 45 años,Turismo rural,N/A,Otro,neerlandes,Hostal,N/A,Aéreo,5,4 - 6 Noches
211,02/13/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Masculino,53,Más de 45 años,Turismo rural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,4,4 - 6 Noches
212,02/14/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Masculino,31,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,7,7 - 10 Noches
213,02/14/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Masculino,27,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda familiar o amigos,N/A,Aéreo,40,Más de 10 noches
214,02/14/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,31,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
215,02/14/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
216,02/14/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
217,02/14/2017,Febrero,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,71,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
218,02/14/2017,Febrero,Colombia,Barranquilla,Nacional,Norte,N/A,Femenino,64,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
219,02/14/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,63,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
220,02/14/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,69,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
221,02/14/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
222,02/14/2017,Febrero,Inglaterra,No responde,Extranjero,N/A,Europa,Masculino,35,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
223,02/14/2017,Febrero,Canadá,No responde,Extranjero,N/A,Norteamerica,Masculino,32,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
224,02/15/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,68,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,3,2 - 3 Noches
225,02/15/2017,Febrero,Perú,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,4,4 - 6 Noches
226,02/15/2017,Febrero,Perú,No responde,Extranjero,N/A,America Latina,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,3,2 - 3 Noches
227,02/15/2017,Febrero,Perú,No responde,Extranjero,N/A,America Latina,Femenino,51,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,3,2 - 3 Noches
228,02/15/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
229,02/15/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
230,02/15/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,26,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
231,02/15/2017,Febrero,Colombia,Cartagena,Nacional,Norte,N/A,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
232,02/15/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Femenino,22,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,2,2 - 3 Noches
233,02/15/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,28,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,2,2 - 3 Noches
234,02/15/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Femenino,21,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
235,02/15/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
236,02/15/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,21,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
237,02/15/2017,Febrero,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Femenino,62,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
238,02/16/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,50,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
239,02/16/2017,Febrero,Colombia,Cartagena,Nacional,Norte,N/A,Masculino,32,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda turistica,N/A,Aéreo,6,4 - 6 Noches
240,02/16/2017,Febrero,Colombia,Medellin,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,6,4 - 6 Noches
241,02/16/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,60,Más de 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Aéreo,2,2 - 3 Noches
242,02/17/2017,Febrero,Suecia,No responde,Extranjero,N/A,Europa,Masculino,32,21 - 45 años,Turismo rural,N/A,Otro,Sueco,Vivienda turistica,N/A,Terrestre público,16,Más de 10 noches
243,02/17/2017,Febrero,Suecia,No responde,Extranjero,N/A,Europa,Masculino,39,21 - 45 años,Cultural,N/A,Otro,Sueco,Hostal,N/A,Aéreo,4,4 - 6 Noches
244,02/17/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Femenino,56,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,4,4 - 6 Noches
245,02/17/2017,Febrero,Francia,No responde,Extranjero,N/A,Europa,Masculino,64,Más de 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Aéreo,4,4 - 6 Noches
246,02/17/2017,Febrero,Holanda,No responde,Extranjero,N/A,Europa,Femenino,47,Más de 45 años,Cultural,N/A,Otro,Holandés,Hotel,N/A,Aéreo,26,Más de 10 noches
247,02/17/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
248,02/17/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
249,02/17/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,69,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
250,02/18/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
251,02/18/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Masculino,22,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
252,02/18/2017,Febrero,México,No responde,Extranjero,N/A,America Latina,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,Terrestre público,,Paso
253,02/18/2017,Febrero,Brasil,No responde,Extranjero,N/A,America Latina,Masculino,36,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,1,1 Noche
254,02/18/2017,Febrero,Colombia,Cartago,Nacional,Occidente,N/A,Masculino,18,0-20 años,Educación y/o Formación,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,180,Más de 10 noches
255,02/18/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,21,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
256,02/18/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,22,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
257,02/18/2017,Febrero,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
258,02/18/2017,Febrero,Lituania,No responde,Extranjero,N/A,Europa,Femenino,35,21 - 45 años,Cultural,N/A,Otro,Lituano,Hostal,N/A,Aéreo,2,2 - 3 Noches
259,02/18/2017,Febrero,Alemania,No responde,Extranjero,N/A,Europa,Masculino,39,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
260,02/20/2017,Febrero,Chile,No responde,Extranjero,N/A,America Latina,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,1,1 Noche
261,02/20/2017,Febrero,Colombia,Yopal,Nacional,Occidente,N/A,Masculino,31,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Aéreo,4,4 - 6 Noches
262,02/20/2017,Febrero,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,41,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
263,02/20/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Masculino,61,Más de 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
264,02/20/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 - 3 Noches
265,02/20/2017,Febrero,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
266,02/20/2017,Febrero,España,No responde,Extranjero,N/A,Europa,Femenino,41,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
267,02/20/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Femenino,55,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
268,02/20/2017,Febrero,Colombia,Armenia,Nacional,Centro,N/A,Femenino,31,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Terrestre público,7,7 - 10 Noches
269,02/20/2017,Febrero,Colombia,Cali,Local,Occidente,N/A,Masculino,21,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
270,02/20/2017,Febrero,Corea del sur,No responde,Extranjero,N/A,Asia,Femenino,40,21 - 45 años,Cultural,N/A,Otro,N/A,Hostal,N/A,Aéreo,5,4 - 6 Noches
