Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
1532,10/12/2016,Diciembre,Italia,No responde,Extranjero,N/A,Europa,Masculino,58,Más de 45 años,Recreacional o vacacional,N/A,Italiano,N/A,Hotel,N/A,Terrestre público,4,4 a 6 Noches
1533,10/12/2016,Diciembre,Canadá,Quebec,Extranjero,N/A,Norteamerica,Masculino,-,N/A,Cultural,N/A,Francés,N/A,No responde,N/A,Terrestre público,4,4 a 6 Noches
1534,10/12/2016,Diciembre,Italia,No responde,Extranjero,N/A,Europa,Masculino,51,Más de 45 años,Cultural,N/A,Italiano,N/A,Hostal,N/A,Aéreo,20,Más de 10 Noches
1535,10/12/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,-,N/A,Recreacional o vacacional,N/A,Alemán,N/A,Hostal,N/A,Aéreo,10,7 a 10 Noches
1536,10/12/2016,Diciembre,Alemania,Colonia,Extranjero,N/A,Europa,Femenino,23,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
1537,10/12/2016,Diciembre,Alemania,Colonia,Extranjero,N/A,Europa,Femenino,22,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,N/A,N/A
1538,10/12/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hostal,N/A,Reside,Reside,Reside
1539,12/13/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,67,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1540,12/13/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,61,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1541,12/13/2016,Diciembre,España,No responde,Extranjero,N/A,Europa,Masculino,52,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,3,2 -3 Noches
1542,12/13/2016,Diciembre,España,No responde,Extranjero,N/A,Europa,Femenino,34,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,3,2 -3 Noches
1543,12/13/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,50,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1544,12/13/2016,Diciembre,Estados Unidos,Orlando,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Terrestre público,2,2 -3 Noches
1545,12/13/2016,Diciembre,Chile,Laguna Verde,Extranjero,N/A,America Latina,masculino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 a 6 Noches
1546,12/13/2016,Diciembre,Chile,Laguna Verde,Extranjero,N/A,America Latina,Femenino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,No responde,N/A,N/A
1547,12/13/2016,Diciembre,Colombia,Popayan,Nacional,Occidente,N/A,masculino,50,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,N/A,N/A
1548,12/13/2016,Diciembre,Brasil,Belo horizonte,Extranjero,N/A,America Latina,masculino,26,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Terrestre público,1,1 Noche
1549,12/13/2016,Diciembre,Brasil,Belo horizonte,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Recreacional o vacacional,N/A,Portugues,N/A,Hostal,N/A,Terrestre público,1,1 Noche
1550,12/14/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,No responde,5,4 a 6 Noches
1551,12/14/2016,Diciembre,Colombia,Melgar,Nacional,Centro,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,No responde,5,4 a 6 Noches
1552,12/15/2016,Diciembre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Femenino,28,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 -3 Noches
1553,12/15/2016,Diciembre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Femenino,27,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 -3 Noches
1554,12/17/2016,Diciembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,38,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,8,7 a 10 Noches
1555,12/17/2016,Diciembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,8,7 a 10 Noches
1556,12/17/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,21,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 -3 Noches
1557,12/17/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,23,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 -3 Noches
1558,12/17/2016,Diciembre,Colombia,Pasto,Nacional,Occidente,N/A,Masculino,35,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,15,Más de 10 Noches
1559,12/17/2016,Diciembre,Colombia,Pasto,Nacional,Occidente,N/A,Femenino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,15,Más de 10 Noches
1560,12/18/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,No responde,1,1 Noche
1561,12/20/2016,Diciembre,Colombia,Yopal,Nacional,Oriente,N/A,Femenino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,4,4 a 6 Noches
1562,12/20/2016,Diciembre,Italia,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Educación y/o Formación,N/A,Italiano,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1563,12/20/2016,Diciembre,España,Barcelona,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 -3 Noches
1564,12/21/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,39,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1565,12/21/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,38,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1566,12/21/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,50,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,4,4 a 6 Noches
1567,12/21/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1568,12/22/2016,Diciembre,Estados Unidos,No responde,Extranjero,N/A,America Latina,Masculino,46,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,14,Más de 10 Noches
1569,12/22/2016,Diciembre,Francia,Bayona,Extranjero,N/A,Europa,Femenino,37,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,8,7 a 10 Noches
1570,12/22/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,25,21 - 45 años,Turismo rural,N/A,Español,N/A,No responde,N/A,Reside,Reside,Reside
1571,12/22/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,27,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,3,2 -3 Noches
1572,12/23/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,57,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1573,12/23/2016,Diciembre,Chile,No responde,Extranjero,N/A,America Latina,Femenino,26,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,30,Más de 10 Noches
1574,12/23/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,59,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1575,12/23/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,60,Más de 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1576,12/23/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,62,Más de 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1577,12/23/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,26,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1578,12/23/2016,Diciembre,Argentina,Rojas,Extranjero,N/A,America Latina,Masculino,19,0 - 20 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,8,7 a 10 Noches
1579,12/23/2016,Diciembre,Argentina,Rojas,Extranjero,N/A,America Latina,Masculino,19,0 - 20 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,8,7 a 10 Noches
1580,12/23/2016,Diciembre,México,Mexico,Extranjero,N/A,America Latina,Masculino,58,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4,4 a 6 Noches
1581,12/24/2016,Diciembre,México,No responde,Extranjero,N/A,America Latina,Masculino,20,0 - 20 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,3,2 -3 Noches
1582,12/24/2016,Diciembre,México,No responde,Extranjero,N/A,America Latina,Femenino,23,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,3,2 -3 Noches
1583,12/24/2016,Diciembre,Colombia,No responde,Nacional,N/A,N/A,Femenino,50,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,15,Más de 10 Noches
1584,12/24/2016,Diciembre,Francia,Béziers,Extranjero,N/A,Europa,Masculino,23,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,5,4 a 6 Noches
1585,12/25/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,62,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,15,Más de 10 Noches
1586,12/25/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,63,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,15,Más de 10 Noches
1587,12/25/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,36,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,15,Más de 10 Noches
1588,12/25/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,54,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,15,Más de 10 Noches
1589,12/25/2016,Diciembre,Alemania,Berlin,Extranjero,N/A,Europa,Masculino,33,21 - 45 años,Cultural,N/A,Alemán,N/A,Hotel,N/A,Aéreo,4,4 a 6 Noches
1590,12/25/2016,Diciembre,Alemania,Berlin,Extranjero,N/A,Europa,Femenino,35,21 - 45 años,Cultural,N/A,Alemán,N/A,Hotel,N/A,Aéreo,4,4 a 6 Noches
1591,12/25/2016,Diciembre,Canadá,No responde,Extranjero,N/A,Europa,Femenino,25,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Aéreo,3,2 -3 Noches
1592,12/25/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Reside,Reside,Reside
1593,12/25/2016,Diciembre,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2,2 -3 Noches
1594,12/26/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,masculino,50,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1595,12/26/2016,Diciembre,Argentina,Paraná,Extranjero,N/A,America Latina,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 -3 Noches
1596,12/26/2016,Diciembre,Argentina,Paraná,Extranjero,N/A,America Latina,Masculino,41,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 -3 Noches
1597,12/26/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,-,N/A,Turismo rural,N/A,Español,N/A,Hotel,N/A,Terrestre público,8,7 a 10 Noches
1598,12/26/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 -3 Noches
1599,12/26/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,43,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1600,12/26/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,41,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1601,12/26/2016,Diciembre,México,Mexico,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 a 10 Noches
1602,12/26/2016,Diciembre,Argentina,Caba,Extranjero,N/A,America Latina,Masculino,35,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,N/A,N/A
1603,12/26/2016,Diciembre,España,No responde,Extranjero,N/A,Europa,Masculino,43,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,1,1 Noche
1604,12/26/2016,Diciembre,Colombia,Barranquilla,Nacional,Norte,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,1,1 Noche
1605,12/26/2016,Diciembre,Bélgica,Ámsterdam,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Otro,neerlandés,Hostal,N/A,Terrestre público,N/A,N/A
1606,12/26/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,59,Más de 45 años,Cultural,N/A,Otro,neerlandés,No responde,N/A,No responde,N/A,N/A
1607,12/26/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,No responde,N/A,N/A
1608,12/26/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,Reside,Reside,Reside
1609,12/26/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A,N/A
1610,12/26/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A,N/A
1611,12/26/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,No responde,N/A,No responde,N/A,N/A
1612,12/26/2016,Diciembre,Alemania,Berlin,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Alemán,N/A,Otros,N/A,Aéreo,4,4 a 6 Noches
1613,12/26/2016,Diciembre,Alemania,Berlin,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Alemán,N/A,Otros,N/A,Aéreo,4,4 a 6 Noches
1614,12/26/2016,Diciembre,Paises Bajos,Groninga,Extranjero,N/A,Europa,Masculino,-,N/A,Cultural,N/A,Otro,neerlandés,Hotel,N/A,Terrestre público,3,2 -3 Noches
1615,12/26/2016,Diciembre,Paises Bajos,Groninga,Extranjero,N/A,Europa,Femenino,-,N/A,Cultural,N/A,Otro,neerlandés,Hotel,N/A,Terrestre particular,3,2 -3 Noches
1616,12/26/2016,Diciembre,Colombia,Pereira,Nacional,Centro,N/A,Femenino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,No responde,N/A,N/A
1617,12/26/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,31,21 - 45 años,Cultural,N/A,Español,N/A,Otros,N/A,Terrestre público,2,2 -3 Noches
1618,12/27/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,46,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1619,12/27/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Turismo rural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 -3 Noches
1620,12/27/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,43,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Terrestre particular,3,2 -3 Noches
1621,12/27/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,33,21 - 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,No responde,N/A,N/A
1622,12/27/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,43,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1623,12/27/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,36,21 - 45 años,Turismo rural,N/A,Español,N/A,No responde,N/A,Reside,Reside,Reside
1624,12/27/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,20,0 - 20 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Terrestre público,N/A,N/A
1625,12/27/2016,Diciembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,-,N/A,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2,2 -3 Noches
1626,12/27/2016,Diciembre,España,Valencia,Extranjero,N/A,Europa,Femenino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Terrestre público,N/A,N/A
1627,12/27/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Masculino,-,N/A,Cultural,N/A,Español,N/A,No responde,N/A,Reside,Reside,Reside
1628,12/27/2016,Diciembre,Argentina,No responde,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,Terrestre público,40,Más de 10 Noches
1629,12/27/2016,Diciembre,No responde,No responde,No responde,N/A,N/A,Masculino,43,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,N/A,N/A
1630,12/27/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,50,Más de 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,5,4 a 6 Noches
1631,12/28/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,28,21 - 45 años,Cultural,N/A,Francés,N/A,Hotel,N/A,Terrestre público,4,4 a 6 Noches
1632,12/28/2016,Diciembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,26,21 - 45 años,Cultural,N/A,Francés,N/A,Hotel,N/A,Terrestre público,4,4 a 6 Noches
1633,12/28/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,19,0 - 20 años,Cultural,N/A,Alemán,N/A,Vivienda turística,N/A,Aéreo,20,Más de 10 Noches
1634,12/28/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Alemán,N/A,Vivienda turística,N/A,Aéreo,20,Más de 10 Noches
1635,12/28/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,16,0 - 20 años,Cultural,N/A,Alemán,N/A,Vivienda turística,N/A,Aéreo,20,Más de 10 Noches
1636,12/28/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,47,Más de 45 años,Cultural,N/A,Alemán,N/A,Vivienda turística,N/A,Aéreo,20,Más de 10 Noches
1637,12/28/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,57,Más de 45 años,Cultural,N/A,Alemán,N/A,Vivienda turística,N/A,Aéreo,20,Más de 10 Noches
1638,12/28/2016,Diciembre,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Masculino,48,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,N/A,N/A
1639,12/28/2016,Diciembre,México,Mexico,Extranjero,N/A,America Latina,Masculino,52,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,N/A,N/A
1640,12/28/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,36,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,3,2 -3 Noches
1641,12/28/2016,Diciembre,Estados Unidos,No responde,Extranjero,N/A,Norteamerica,Femenino,60,Más de 45 años,Cultural,N/A,Inglés,N/A,No responde,N/A,No responde,N/A,N/A
1642,12/28/2016,Diciembre,Brasil,No responde,Extranjero,N/A,America Latina,Masculino,33,21 - 45 años,Recreacional o vacacional,N/A,Portugues,N/A,Hostal,N/A,Aéreo,4,4 a 6 Noches
1643,12/28/2016,Diciembre,Estados Unidos,No responde,Extranjero,N/A,Europa,Femenino,41,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,No responde,3,2 -3 Noches
1644,12/28/2016,Diciembre,Australia,No responde,Extranjero,N/A,Oceania,Femenino,31,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,4,4 a 6 Noches
1645,12/29/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 a 10 Noches
1646,12/29/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,20,0 - 20 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 a 10 Noches
1647,12/29/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 a 10 Noches
1648,12/29/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 a 10 Noches
1649,12/29/2016,Diciembre,Perú,Lima,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,4,4 a 6 Noches
1650,12/29/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,22,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Terrestre público,5,4 a 6 Noches
1651,12/29/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,42,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 -3 Noches
1652,12/29/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,18,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 -3 Noches
1653,12/29/2016,Diciembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,38,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 -3 Noches
1654,12/29/2016,Diciembre,Colombia,No responde,Nacional,N/A,N/A,Masculino,14,0 - 20 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 -3 Noches
1655,12/30/2016,Diciembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,57,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre particular,4,4 a 6 Noches
1656,12/30/2016,Diciembre,Colombia,Santa Marta,Nacional,Norte,N/A,Femenino,-,N/A,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,8,7 a 10 Noches
1657,12/30/2016,Diciembre,Colombia,Cali,Local,Occidente,N/A,Femenino,40,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Reside,Reside,Reside
1658,12/30/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,61,Más de 45 años,Cultural,N/A,Alemán,N/A,Hotel,N/A,Aéreo,2,2 -3 Noches
1659,12/30/2016,Diciembre,Alemania,Viena,Extranjero,N/A,Europa,Masculino,66,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,2,2 -3 Noches
1660,12/30/2016,Diciembre,España,Madrid,Extranjero,N/A,Europa,Femenino,36,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 -3 Noches
1661,12/30/2016,Diciembre,Ecuador,Quito,Extranjero,N/A,America Latina,Femenino,50,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,3,2 -3 Noches
1662,12/30/2016,Diciembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,19,0 - 20 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,20,Más de 10 Noches
1663,12/31/2016,Diciembre,Australia,Melbourne,Extranjero,N/A,Oceania,Masculino,28,21 - 45 años,Negocios y motivos profesionales,N/A,Inglés,N/A,Hostal,N/A,Aéreo,4,4 a 6 Noches
1664,12/31/2016,Diciembre,Reino Unido,Oxford,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,2,2 -3 Noches
1665,12/31/2016,Diciembre,Reino Unido,Oxford,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Negocios y motivos profesionales,N/A,Inglés,N/A,Hostal,N/A,Aéreo,2,2 -3 Noches
